Geneid	gene_name	mock.FE01_40	PFK158.FE01_13	unlabled.FE01_22	mock.FE01_30	DMSO.FE01_41	DMSO.FE01_31	DMSO.FE01_21	PFK158.FE01_33	mock.FE01_10	DMSO.FE01_11	unlabled.FE01_12	unlabled.FE01_32	PFK158.FE01_23	PFK158.FE01_43	mock.FE01_20	unlabled.FE01_42
ENSG00000228234	GLRXP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225759	LINC00489	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204117	AL162293.1	0	0	0	0	0	0	0	1	2	4	9	0	0	0	0	0
ENSG00000132792	CTNNBL1	1980	2193	2602	1678	1866	2119	2416	2146	2679	3205	3515	1112	2201	2390	4751	3941
ENSG00000132821	VSTM2L	97	91	90	94	82	89	90	118	93	194	208	62	61	106	232	166
ENSG00000199683	RN7SKP185	4	1	2	1	0	1	0	0	5	6	5	1	1	2	5	4
ENSG00000101407	TTI1	1318	1069	1113	1234	1378	1680	1341	1363	1866	1376	1754	596	1680	1922	2200	1549
ENSG00000101413	RPRD1B	2070	2242	2641	1998	2094	1987	2109	2194	2591	2446	3629	1394	2468	2779	4775	4206
ENSG00000264767	RN7SL237P	0	1	0	0	0	2	1	0	0	0	0	0	1	0	0	0
ENSG00000277550	AL031651.1	4	3	1	1	2	1	5	2	2	0	6	5	0	2	10	10
ENSG00000198959	TGM2	199	201	194	270	172	253	198	212	273	205	328	125	216	236	430	241
ENSG00000149633	KIAA1755	16	17	26	30	13	26	14	27	11	39	35	28	11	17	52	28
ENSG00000277829	AL031651.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000285144	AL359555.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285347	AL359555.4	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0
ENSG00000285100	AL359555.2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0
ENSG00000206249	AL359555.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000101425	BPI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000129988	LBP	5	5	7	4	2	8	8	7	11	4	6	4	9	13	24	16
ENSG00000275285	AL391095.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224635	AL391095.1	16	31	15	18	17	22	26	26	30	40	46	16	12	21	29	22
ENSG00000275401	AL391095.3	3	14	3	10	14	7	17	9	23	21	8	9	8	10	21	6
ENSG00000196756	SNHG17	1487	2496	3056	1984	1974	2618	2468	2567	2393	4625	4565	2301	1851	2705	4008	6059
ENSG00000277034	RF00056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235408	SNORA71B	17	18	23	29	32	40	34	27	63	60	27	91	31	40	24	22
ENSG00000225091	SNORA71A	15	17	10	22	27	42	32	29	40	42	24	313	18	27	38	24
ENSG00000201512	SNORA71C	12	28	10	30	33	37	26	34	53	54	26	137	16	39	41	16
ENSG00000200354	SNORA71D	2	8	3	8	8	11	3	5	5	6	8	136	5	5	8	9
ENSG00000201811	RF00056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174365	SNHG11	799	1215	1510	990	913	1109	1272	1258	1095	2076	2589	976	941	1289	2714	3255
ENSG00000274309	SNORA71E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199266	SNORA60	14	32	12	18	15	24	22	10	20	32	33	11	19	22	37	13
ENSG00000170471	RALGAPB	1966	1767	2227	1837	2266	2021	2273	2024	2791	1904	2737	1093	2953	3159	3522	3265
ENSG00000275453	MIR548O2	0	0	0	4	0	1	0	0	0	1	0	1	1	0	0	0
ENSG00000231307	RPS3P2	1	3	1	3	6	2	7	4	9	9	2	3	2	6	6	0
ENSG00000182035	ADIG	0	0	0	1	0	0	0	0	2	0	0	1	0	1	0	0
ENSG00000124143	ARHGAP40	2	10	6	11	10	25	16	16	8	12	7	11	10	6	13	21
ENSG00000213959	AL035419.1	0	0	0	2	1	0	0	0	1	0	1	0	1	0	0	2
ENSG00000277965	RF00017	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000101438	SLC32A1	0	2	1	1	2	3	0	1	0	2	3	1	3	1	0	0
ENSG00000101442	ACTR5	662	720	744	711	448	621	648	636	862	1027	1242	453	608	763	1611	1318
ENSG00000199691	RN7SKP173	1	4	3	4	4	3	4	5	7	8	6	4	5	9	4	3
ENSG00000101445	PPP1R16B	149	156	208	304	227	288	231	252	242	209	315	125	257	355	342	331
ENSG00000240474	RN7SL116P	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101447	FAM83D	1584	1563	1518	1280	929	1033	1136	995	1758	1623	2490	709	1402	1231	3299	2168
ENSG00000274825	AL023803.2	16	20	10	9	11	7	14	4	24	36	40	7	13	12	69	29
ENSG00000261431	AL023803.1	6	17	29	18	11	10	26	11	17	38	41	11	17	14	58	40
ENSG00000101452	DHX35	625	552	856	713	692	791	807	812	715	760	1121	428	802	1011	1419	1386
ENSG00000277581	AL023803.3	4	11	8	10	3	11	7	7	15	25	11	3	11	8	23	14
ENSG00000223864	NPM1P19	16	5	14	15	6	19	19	13	24	9	2	8	14	14	14	6
ENSG00000230324	LINC01734	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000224357	ATG3P1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
ENSG00000275337	RN7SL680P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
ENSG00000286083	AL132981.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ENSG00000229976	AL118523.1	0	0	0	0	0	1	1	0	1	1	0	0	2	0	2	0
ENSG00000234878	HSPE1P1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000237767	LINC01370	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000233415	AL133419.1	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0
ENSG00000223410	AL009050.1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
ENSG00000204103	MAFB	872	707	1476	788	735	787	1096	791	925	870	1321	723	1049	963	2506	2539
ENSG00000229771	AL035665.1	0	2	0	0	1	0	1	1	2	2	3	2	1	6	1	1
ENSG00000238908	RNA5SP484	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222612	RNU2-52P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000198900	TOP1	7706	9189	9874	6096	6366	6495	7588	7086	9933	10474	14078	3907	8284	7313	22993	18372
ENSG00000226648	PLCG1-AS1	6	10	10	8	6	11	12	10	27	29	7	3	8	12	17	15
ENSG00000124181	PLCG1	3921	3569	3666	4060	4268	4842	4574	4420	5993	4996	6100	2232	5230	6291	7587	5092
ENSG00000276169	MIR6871	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSG00000174306	ZHX3	830	726	798	741	878	977	1009	815	1397	898	1153	463	1169	1233	1707	1117
ENSG00000272407	AL022394.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242748	RPL23AP81	2	7	11	4	3	0	3	7	9	13	17	1	10	3	13	3
ENSG00000263989	RN7SL615P	0	0	0	0	1	5	0	0	2	2	0	0	1	0	3	0
ENSG00000235102	ADI1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132793	LPIN3	633	622	499	717	625	727	650	615	1199	929	1190	383	740	879	1137	609
ENSG00000183798	EMILIN3	2085	2327	1885	2324	1786	2116	2100	1887	3484	3634	4681	1093	2346	2463	4347	2375
ENSG00000229398	AL031667.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124177	CHD6	1783	1836	2035	1692	2058	2006	2057	1820	2950	1985	2871	1083	2634	3070	3733	3409
ENSG00000235088	AL031667.2	0	2	0	0	2	5	0	3	6	4	0	0	6	2	0	0
ENSG00000273951	AL031667.3	18	25	32	18	24	25	25	32	21	30	27	11	28	20	38	50
ENSG00000232493	RPL12P11	1	0	0	1	1	1	0	4	2	0	1	1	3	3	0	0
ENSG00000252386	RNU6-1018P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212224	RF00568	0	0	0	0	0	0	0	2	0	3	1	0	0	0	0	0
ENSG00000225458	AL049812.2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000223651	AL049812.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1
ENSG00000228959	AL049812.3	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0
ENSG00000196090	PTPRT	0	1	0	2	0	0	2	1	0	2	5	0	2	0	16	0
ENSG00000229892	AL035666.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229042	AL031656.1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000227599	AL031676.1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000223190	RN7SKP100	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000233508	AL021395.1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSG00000240639	RN7SL666P	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000226038	PPIAP21	0	0	0	0	0	1	0	0	2	1	1	0	0	0	0	0
ENSG00000252193	RF00426	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0
ENSG00000237555	AL031681.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201021	RNU6-743P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233711	EIF4EBP2P1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000206998	RF00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124193	SRSF6	15358	18677	17863	17986	13540	16142	14857	16242	20572	20864	29547	12438	15552	18429	30485	31349
ENSG00000201372	RNU6-1251P	0	2	0	1	0	0	0	1	1	0	1	0	2	0	0	0
ENSG00000185513	L3MBTL1	373	395	336	436	376	463	455	456	756	567	601	275	476	538	730	581
ENSG00000234271	Z98752.2	13	11	4	5	5	15	9	13	16	16	15	12	7	12	19	35
ENSG00000277611	Z98752.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226143	Z98752.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101049	SGK2	23	17	9	15	8	16	14	10	34	28	29	5	17	11	32	18
ENSG00000282876	Z98752.4	10	16	9	4	3	5	6	7	10	19	15	0	9	6	11	17
ENSG00000101052	IFT52	2101	2305	2495	2037	2013	2142	2003	2304	2271	2630	3518	1183	2132	2423	4681	4266
ENSG00000215467	RPL27AP	0	3	0	0	0	0	1	1	3	9	1	2	2	1	2	1
ENSG00000101057	MYBL2	13673	16251	16261	15619	15022	16408	16956	15952	19318	24977	28565	9596	17047	18041	36557	27084
ENSG00000124196	GTSF1L	0	0	0	0	0	0	0	2	1	1	0	0	2	0	0	0
ENSG00000206801	RNU6-639P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000233277	LINC01728	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0
ENSG00000124191	TOX2	500	474	542	469	483	575	586	547	540	666	774	332	634	644	1114	952
ENSG00000241229	RN7SL443P	1	0	0	0	1	0	0	1	0	1	0	1	1	0	4	3
ENSG00000149596	JPH2	11	12	5	13	16	8	5	11	9	33	28	9	5	12	15	12
ENSG00000132823	OSER1	2270	2936	3898	3012	2649	2937	2762	3116	3069	3821	5186	2209	2999	3497	5468	7257
ENSG00000223891	OSER1-DT	243	355	379	311	262	264	328	274	225	489	681	217	226	295	780	861
ENSG00000124194	GDAP1L1	10	38	42	25	45	64	36	53	12	80	52	36	15	37	19	100
ENSG00000197296	FITM2	566	613	543	643	518	562	650	523	785	840	1090	362	631	657	1210	861
ENSG00000101074	R3HDML	1	0	0	2	0	0	0	0	0	1	1	0	0	0	1	2
ENSG00000201363	RF00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226812	AL117382.1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	4	1
ENSG00000101076	HNF4A	4	13	14	18	18	30	15	24	5	20	20	8	2	16	11	21
ENSG00000229005	HNF4A-AS1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000233376	AL117382.2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ENSG00000266151	MIR3646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168746	LINC01620	0	0	0	0	1	1	0	0	3	3	0	0	1	0	4	0
ENSG00000226243	RPL37AP1	24	18	26	27	21	25	27	27	24	31	19	18	21	12	20	25
ENSG00000124120	TTPAL	749	695	776	657	749	707	901	663	1141	924	1124	440	898	989	1628	1128
ENSG00000132824	SERINC3	4649	4237	5163	4150	4957	5055	4906	4607	6050	4605	5905	2787	5416	6232	8381	7692
ENSG00000168734	PKIG	1164	1611	1687	1563	1261	1418	1436	1401	1522	2437	3097	983	1298	1506	3386	3407
ENSG00000196839	ADA	1316	1750	1622	1600	1301	1475	1526	1573	1587	2311	3226	1069	1362	1465	3567	3008
ENSG00000132832	AL139352.1	1	0	0	0	1	0	1	0	0	1	0	0	3	1	0	0
ENSG00000283440	LINC01260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244558	KCNK15-AS1	40	69	51	46	46	62	50	46	40	70	104	43	35	54	105	81
ENSG00000064205	CCN5	13	7	11	22	14	13	13	20	26	27	49	11	18	19	34	15
ENSG00000124249	KCNK15	38	43	34	50	39	58	33	39	34	89	124	33	21	57	67	87
ENSG00000276223	AL118522.1	1	4	7	1	5	4	6	3	6	11	11	6	0	1	7	6
ENSG00000101098	RIMS4	2079	1985	1862	2198	2025	2060	2177	1812	2971	2467	3409	964	2842	3062	4134	2190
ENSG00000277708	PGBD4P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000286100	AL008725.1	1	2	1	1	1	9	4	1	0	8	7	2	1	1	3	5
ENSG00000166913	YWHAB	24730	31725	32976	19042	19536	18937	26407	22995	29046	37221	48930	15070	23204	21388	75225	60741
ENSG00000101104	PABPC1L	452	541	511	597	593	946	637	959	818	828	933	581	527	656	832	948
ENSG00000025772	TOMM34	2754	2932	3049	2526	2474	2760	2980	2580	3725	4123	4891	1538	3003	3465	6074	4442
ENSG00000227477	STK4-AS1	15	22	32	22	19	14	15	9	8	39	43	16	29	29	44	32
ENSG00000101109	STK4	2582	2512	3004	2433	2817	2577	2938	2774	3440	2604	3711	1638	3409	3972	6135	4668
ENSG00000252021	RF00019	0	0	0	0	1	0	1	0	0	1	2	3	0	0	4	0
ENSG00000124134	KCNS1	3	0	0	3	3	1	6	2	5	10	9	1	1	0	10	1
ENSG00000175121	WFDC5	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1
ENSG00000168703	WFDC12	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	1
ENSG00000283142	AL049767.1	0	0	4	1	0	0	0	0	0	0	2	0	0	1	7	5
ENSG00000124102	PI3	2	2	6	0	0	1	2	0	0	3	2	0	0	1	8	2
ENSG00000124233	SEMG1	3	0	1	4	0	1	4	2	7	3	2	1	0	4	7	9
ENSG00000124157	SEMG2	2	5	2	0	0	1	0	2	0	1	2	0	3	0	5	2
ENSG00000233352	AL035660.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243995	AL035660.2	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0
ENSG00000124107	SLPI	129	230	246	148	135	144	185	152	175	416	514	149	114	175	478	558
ENSG00000124159	MATN4	9	25	7	17	13	9	12	17	9	46	78	12	11	17	54	51
ENSG00000124232	RBPJL	4	3	0	7	4	2	4	9	2	19	4	2	4	6	5	8
ENSG00000124145	SDC4	1662	2336	2007	1637	1516	1977	1800	1915	2469	2817	3394	1442	1762	1970	3784	3483
ENSG00000275894	AL021578.1	3	2	0	1	0	3	6	2	10	4	2	1	7	8	7	2
ENSG00000204070	SYS1	1185	1719	1725	1582	1421	1653	1478	1705	1862	2420	2840	1127	1395	1665	3030	3101
ENSG00000254806	SYS1-DBNDD2	1	2	1	2	1	1	0	1	2	1	2	3	1	2	3	0
ENSG00000124251	TP53TG5	29	33	26	30	24	22	26	38	42	58	58	20	34	37	64	64
ENSG00000232880	NDUFB4P10	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0
ENSG00000244274	DBNDD2	109	99	124	142	104	124	133	85	153	189	224	68	116	126	200	175
ENSG00000124155	PIGT	3274	3583	3640	2813	3136	3459	3404	3391	5053	5365	5974	2022	3476	3558	7719	6076
ENSG00000273555	MIR6812	1	1	2	0	2	2	1	0	3	4	5	3	2	2	4	7
ENSG00000277022	AL031663.3	0	3	0	1	2	0	1	1	2	9	8	0	1	0	3	1
ENSG00000101443	WFDC2	88	169	124	96	76	94	111	112	163	268	283	88	55	101	233	179
ENSG00000237464	AL031663.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237068	RPL5P2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000101446	SPINT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243543	WFDC6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000249139	EPPIN-WFDC6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232135	AL031663.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229900	HSPD1P21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101448	EPPIN	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0
ENSG00000158901	WFDC8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000201923	RNA5SP485	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
ENSG00000230860	CCNB1IP1P2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ENSG00000180205	WFDC9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0
ENSG00000180305	WFDC10A	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0
ENSG00000235508	RPS2P7	290	467	469	480	288	426	397	325	538	760	993	300	302	383	748	805
ENSG00000180083	WFDC11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000182931	WFDC10B	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000168634	WFDC13	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000266071	MIR3617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149651	SPINT4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226188	HNRNPA1P3	0	0	0	0	0	1	0	1	0	1	2	0	0	0	0	0
ENSG00000124116	WFDC3	18	34	28	13	12	18	34	19	24	41	36	13	21	26	66	57
ENSG00000168630	SPINT5P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221046	RNU6ATAC38P	0	0	0	0	0	0	0	3	0	3	10	0	2	0	1	0
ENSG00000101457	DNTTIP1	2095	2876	3333	2775	2189	2506	2531	2668	2726	4527	5938	2090	2233	2764	6131	6467
ENSG00000175063	UBE2C	3166	3094	3641	2524	2108	2265	2951	2282	3399	4447	5293	1744	2713	2904	7798	6321
ENSG00000101470	TNNC2	13	19	20	17	8	10	18	20	10	43	17	5	12	19	27	22
ENSG00000124104	SNX21	595	670	742	639	569	655	728	655	764	1233	1467	492	633	704	1830	1436
ENSG00000101473	ACOT8	1001	1336	1423	1253	901	1083	1211	1086	1246	2089	2800	902	1003	1081	2953	2816
ENSG00000277051	RF00017	1	2	1	0	1	1	3	0	1	4	5	0	1	0	7	0
ENSG00000132801	ZSWIM3	212	247	320	158	189	155	251	159	308	411	529	140	264	265	695	503
ENSG00000168612	ZSWIM1	612	644	692	407	482	464	648	543	761	1009	1101	396	592	563	1765	1298
ENSG00000149634	SPATA25	33	35	34	30	27	38	24	22	36	39	44	16	41	43	48	46
ENSG00000124257	NEURL2	20	12	22	39	29	17	18	23	26	24	25	24	15	25	29	60
ENSG00000064601	CTSA	1153	1055	1083	857	922	1016	1129	844	1836	1611	1857	510	1287	1095	2358	1460
ENSG00000271984	AL008726.1	0	2	0	0	0	1	0	0	0	4	3	0	4	3	1	4
ENSG00000100979	PLTP	601	731	722	539	738	880	806	653	1134	1184	1296	359	789	913	1280	1018
ENSG00000285796	AL162458.1	362	472	352	514	354	552	591	595	644	705	793	303	460	433	978	652
ENSG00000100982	PCIF1	1132	1118	1284	1337	1357	1546	1399	1393	1396	1535	1938	918	1288	1549	2748	2285
ENSG00000198026	ZNF335	657	667	746	688	749	922	857	731	1228	1011	1304	370	1092	1196	1443	1021
ENSG00000235525	FTLP1	0	0	0	0	0	0	1	1	0	2	5	0	0	0	0	0
ENSG00000100985	MMP9	19	22	21	20	15	11	19	20	26	38	59	21	14	21	53	55
ENSG00000204044	SLC12A5-AS1	63	78	75	86	53	62	87	69	97	107	207	47	70	83	188	152
ENSG00000124140	SLC12A5	94	113	116	98	71	107	85	117	129	177	228	91	106	106	231	271
ENSG00000124160	NCOA5	1534	1631	1577	1267	1224	1209	1628	1187	2126	2255	2530	748	2002	1689	3335	1915
ENSG00000213820	RPL13P2	0	1	0	1	1	0	1	1	1	6	6	1	0	0	0	0
ENSG00000101017	CD40	50	60	53	36	42	67	62	65	65	84	105	32	63	48	111	65
ENSG00000229957	AL031687.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
ENSG00000149654	CDH22	13	14	15	6	7	18	13	17	15	24	18	9	13	17	34	19
ENSG00000080189	SLC35C2	2531	2758	3183	3049	2875	3330	3264	3209	3984	4612	5461	2050	3053	3803	6002	5524
ENSG00000273828	AL133227.1	16	24	15	19	34	22	32	29	45	35	14	9	23	36	38	9
ENSG00000062598	ELMO2	930	902	851	815	854	924	1038	871	1278	1167	1386	481	1045	1028	1818	1211
ENSG00000215452	ZNF663P	3	1	2	0	0	1	1	0	3	0	1	1	1	0	0	3
ENSG00000283757	AL031686.1	12	12	12	1	7	8	13	10	14	4	23	8	21	12	35	8
ENSG00000225849	MKRN7P	8	9	7	8	7	6	9	5	10	16	15	3	13	9	29	3
ENSG00000184617	ZNF840P	7	5	5	10	3	6	12	8	12	8	13	6	16	2	15	6
ENSG00000198185	ZNF334	546	481	725	512	566	613	585	661	657	565	874	319	664	825	1014	1147
ENSG00000149635	OCSTAMP	2	0	0	1	0	1	0	0	0	0	1	0	0	1	2	3
ENSG00000158296	SLC13A3	46	50	78	41	59	68	59	56	64	77	94	36	60	66	84	76
ENSG00000273893	AL133520.1	31	30	29	36	18	18	27	27	38	44	38	20	31	25	81	62
ENSG00000172315	TP53RK	1374	1469	1886	1276	1149	1344	1418	1431	1710	1996	2814	1041	1268	1471	3487	3496
ENSG00000271784	AL031055.1	5	7	10	4	1	2	5	6	7	7	20	2	6	8	3	13
ENSG00000197496	SLC2A10	201	232	179	210	228	277	224	221	274	257	346	125	226	267	292	352
ENSG00000222874	RN7SKP33	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000235922	AL354766.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000064655	EYA2	742	974	980	838	725	903	826	868	1006	1207	1445	541	866	963	1854	1587
ENSG00000236028	AL354766.2	12	15	10	13	9	15	26	10	15	18	30	5	15	13	32	18
ENSG00000226769	GAPDHP54	0	1	0	0	3	1	2	0	1	1	0	0	0	0	0	0
ENSG00000239783	AL121776.1	0	0	0	2	4	1	0	0	0	0	0	0	0	0	1	0
ENSG00000215450	AL022342.1	1	1	4	1	3	2	3	2	6	3	3	2	1	1	2	2
ENSG00000264901	MIR3616	0	0	0	0	0	1	0	4	0	2	0	0	0	0	1	0
ENSG00000101040	ZMYND8	1438	1475	1669	1240	1329	1514	1650	1561	1925	1967	2491	859	1704	1775	3400	3117
ENSG00000267882	AL031666.2	3	14	4	8	15	16	18	11	21	14	13	6	9	7	6	1
ENSG00000273451	AL031666.3	3	10	0	7	9	6	7	13	15	20	3	5	5	10	10	0
ENSG00000231119	AL031666.1	9	18	4	21	19	15	9	14	28	27	10	0	17	21	16	19
ENSG00000224565	LINC01754	2	0	2	4	4	1	1	2	1	0	4	1	1	1	5	1
ENSG00000234075	RPL35AP	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000202186	RNU6-497P	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000201742	RNU6-563P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124151	NCOA3	871	793	990	837	1138	981	970	855	1380	880	1277	482	1423	1528	1665	1346
ENSG00000229853	AL034418.1	1	2	0	6	3	3	2	2	3	2	2	0	2	3	1	3
ENSG00000196562	SULF2	3680	3777	3813	3672	3725	4286	3676	3878	6162	4925	5853	1975	4572	5132	6330	5317
ENSG00000255438	AL354813.1	3	4	2	14	13	10	12	10	13	14	8	1	6	20	8	2
ENSG00000238950	RNU7-173P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215448	SRMP1	0	0	2	3	0	0	0	0	0	0	0	0	2	0	1	1
ENSG00000251770	RNA5SP486	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000238785	RNU7-92P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234967	AL357558.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228503	AL357558.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000237423	LINC01522	4	3	2	5	2	0	3	2	6	0	10	0	8	3	3	6
ENSG00000229522	LINC01523	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000286179	AL139351.2	0	1	0	0	0	0	0	1	0	4	0	0	0	0	2	0
ENSG00000276923	AL139351.1	0	0	0	1	1	0	0	0	0	0	1	0	3	0	1	0
ENSG00000286063	AL121888.1	0	2	0	1	1	1	3	0	3	5	2	1	1	1	7	0
ENSG00000235621	LINC00494	4	16	6	7	5	3	4	4	3	16	17	5	5	6	5	3
ENSG00000236874	AL137078.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274261	AL137078.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281365	AL049541.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000281460	AL049541.2	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0
ENSG00000238452	RNU7-144P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124126	PREX1	574	560	615	562	588	613	697	556	838	840	1082	313	849	920	1331	849
ENSG00000286159	AL035106.1	0	0	1	0	0	1	1	1	1	0	0	0	1	2	1	0
ENSG00000278231	AL133342.1	6	8	7	8	1	4	6	10	8	14	9	2	2	4	11	17
ENSG00000124198	ARFGEF2	1805	1454	2038	1707	2220	1760	2175	1673	2514	1364	2578	926	2763	3374	3138	2525
ENSG00000230758	SNAP23P1	3	6	5	4	6	7	4	12	3	3	3	1	7	4	4	3
ENSG00000227431	CSE1L-AS1	4	2	5	7	3	9	8	11	10	12	10	3	12	9	10	9
ENSG00000124207	CSE1L	21962	20687	25363	26144	21569	20362	20600	19768	30103	21147	31935	11675	25920	28247	44258	39979
